STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2812;20220814;    3;  10.1;   2.7;    3;   0.7;   6;    8.800;   0;   7.1;  13.5;  990.12;   23.2;   49.33;   31.0;   11.8;    9.5;eor
       2812;20220815;    3;  16.7;   3.4;    3;  16.9;   6;    8.950;   0;   5.5;  17.3;  989.81;   21.1;   70.08;   27.6;   15.5;   15.2;eor
       2812;20220816;    3;   4.7;   1.9;    3;   0.3;   6;   13.117;   0;   2.4;  16.7;  991.34;   23.0;   62.04;   29.8;   17.3;   15.3;eor
       2812;20220817;    3;  10.5;   2.5;    3;   7.7;   6;    2.567;   0;   7.6;  18.6;  992.90;   21.5;   73.63;   27.5;   17.4;   16.2;eor
       2812;20220818;    3;   4.9;   1.7;    3;   0.3;   6;    0.133;   0;   7.9;  19.6;  994.34;   19.8;   85.29;   23.0;   17.2;   16.8;eor
       2812;20220819;    3;   7.9;   2.5;    3;   0.4;   6;    3.067;   0;   6.4;  19.7;  996.18;   21.3;   78.88;   26.4;   17.7;   16.0;eor
       2812;20220820;    3;   5.8;   1.7;    3;  14.5;   6;    5.533;   0;   4.5;  18.0;  999.38;   19.9;   78.58;   25.8;   13.5;   12.0;eor
       2812;20220821;    3;   6.4;   1.1;    3;   0.0;   0;   12.417;   0;   3.9;  13.5;  997.81;   19.7;   63.75;   28.1;   11.3;    9.8;eor
       2812;20220822;    3;   4.9;   1.3;    3;   0.0;   0;   12.283;   0;   3.1;  14.0;  995.67;   21.3;   59.54;   29.8;   12.9;   11.5;eor
       2812;20220823;    3;   5.2;   1.4;    3;   0.0;   0;   12.917;   0;   2.1;  15.0;  997.66;   22.6;   57.96;   30.2;   14.1;   11.7;eor
       2812;20220824;    3;   7.7;   2.1;    3;   0.0;   0;   12.917;   0;   7.6;  14.1;  998.47;   23.7;   52.67;   32.0;   14.4;   12.0;eor
       2812;20220825;    3;   5.8;   1.5;    3;   0.0;   0;   12.950;   0;   0.0;  16.5;  995.98;   23.6;   60.13;   31.5;   15.1;   13.3;eor
       2812;20220826;    3;  14.2;   2.0;    3;   0.0;   6;   11.183;   0;   6.3;  18.2;  995.02;   22.8;   67.29;   30.6;   15.1;   13.4;eor
       2812;20220827;    3;   9.0;   2.2;    3;   0.2;   6;    4.050;   0;   6.9;  19.5;  996.12;   21.0;   78.83;   24.8;   17.1;   14.6;eor
       2812;20220828;    3;   8.7;   2.5;    3;   0.0;   0;    8.900;   0;   4.2;  17.7;  997.90;   20.8;   74.08;   27.3;   14.3;   12.3;eor
       2812;20220829;    3;   7.9;   2.7;    3;   0.0;   6;   12.583;   0;   3.0;  15.6;  999.30;   21.2;   64.08;   29.1;   13.5;   11.7;eor
       2812;20220830;    3;  17.1;   2.4;    3;  19.3;   6;    8.667;   0;   6.2;  16.2;  998.49;   22.3;   63.17;   30.5;   13.6;   11.3;eor
       2812;20220831;    3;   7.8;   2.4;    3;   0.0;   6;    4.833;   0;   6.6;  18.3; 1000.34;   19.5;   81.71;   25.3;   15.1;   13.3;eor
       2812;20220901;    3;   7.3;   2.3;    3;   0.0;   0;    9.700;   0;   5.6;  15.0;  998.65;   19.1;   70.38;   25.9;   12.7;   11.5;eor
       2812;20220902;    3;  10.8;   2.1;    3;   1.5;   6;   10.450;   0;   3.9;  13.7;  995.15;   19.7;   62.46;   26.7;   11.5;    8.9;eor
       2812;20220903;    3;  11.3;   1.9;    3;   5.8;   6;    2.650;   0;   5.8;  17.3;  995.18;   18.3;   82.63;   23.5;   14.3;   13.0;eor
       2812;20220904;    3;   5.1;   1.3;    3;   0.0;   0;   12.383;   0;   0.8;  15.3; 1000.42;   19.8;   70.50;   27.6;   12.2;   10.4;eor
       2812;20220905;    3;   8.1;   1.7;    3;   0.0;   6;    9.683;   0;   4.4;  16.2; 1000.75;   21.0;   67.79;   29.4;   12.8;   11.2;eor
       2812;20220906;    3;   8.3;   2.4;    3;   0.0;   0;    7.083;   0;   7.0;  17.7;  998.10;   21.7;   69.50;   28.3;   16.3;   14.4;eor
       2812;20220907;    3;   8.4;   2.5;    3;   9.7;   6;    6.417;   0;   5.0;  18.2;  995.42;   20.7;   76.00;   28.1;   15.9;   14.7;eor
       2812;20220908;    3;  11.1;   3.0;    3;   0.0;   6;    5.650;   0;   6.0;  15.6;  993.88;   19.1;   72.38;   24.4;   14.6;   14.2;eor
       2812;20220909;    3;  11.9;   3.5;    3;   6.5;   6;    3.750;   0;   6.5;  14.1;  995.58;   18.3;   67.54;   23.0;   14.9;   13.5;eor
       2812;20220910;    3;   8.7;   3.4;    3;   6.3;   6;    0.633;   0;   7.9;  15.4;  998.41;   16.1;   84.00;   19.4;   14.6;   13.8;eor
       2812;20220911;    3;   5.4;   1.8;    3;   0.0;   0;    6.767;   0;   4.0;  14.6; 1000.53;   17.3;   75.75;   22.6;   11.0;    9.1;eor
       2812;20220912;    3;   5.0;   1.2;    3;   0.0;   0;   11.083;   0;   5.3;  13.5;  996.67;   17.2;   72.33;   25.9;    9.7;    7.6;eor
       2812;20220913;    3;   5.8;   1.6;    3;   9.5;   6;    8.833;   0;   7.4;  15.8;  991.90;   20.1;   68.88;   28.7;   10.9;    9.3;eor
       2812;20220914;    3;  14.1;   2.7;    3;  13.0;   6;    2.350;   0;   7.8;  20.4;  988.45;   20.5;   85.00;   26.5;   17.9;   17.6;eor
       2812;20220915;    3;   9.7;   3.3;    3;  13.9;   6;    2.450;   0;   7.0;  16.7;  990.73;   17.4;   84.00;   20.0;   12.9;   12.0;eor
       2812;20220916;    3;  11.9;   2.2;    3;   4.0;   6;    0.850;   0;   7.5;  12.8;  994.04;   13.9;   81.00;   17.5;   11.4;   10.3;eor
       2812;20220917;    3;  11.8;   3.2;    3;   0.2;   6;    2.467;   0;   7.8;  10.3;  998.63;   12.2;   72.75;   16.4;   10.0;    7.8;eor
       2812;20220918;    3;  11.8;   3.8;    3;   0.0;   6;    1.633;   0;   7.9;   9.8; 1000.16;   13.2;   65.58;   17.2;   10.0;    8.8;eor
       2812;20220919;    3;   8.5;   1.4;    3;   0.0;   0;    4.217;   0;   4.2;   9.6; 1002.75;   11.8;   70.96;   17.2;    5.9;    3.6;eor
       2812;20220920;    3;   5.6;   1.4;    3;   0.0;   6;    5.117;   0;   6.1;   9.9; 1004.94;   10.8;   77.38;   16.7;    4.4;    2.1;eor
       2812;20220921;    3;   9.8;   2.2;    3;   0.0;   0;   10.033;   0;   0.8;   9.2; 1005.45;   11.0;   73.75;   19.0;    3.2;    1.8;eor
       2812;20220922;    3;   6.8;   1.8;    3;   0.0;   0;   11.300;   0;   1.5;   9.2; 1002.69;   11.0;   72.00;   19.4;    2.6;   -0.2;eor
       2812;20220923;    3;   4.9;   1.5;    3;   0.0;   6;    5.617;   0;   8.0;  10.8;  998.36;   12.7;   74.71;   21.2;    4.8;    2.8;eor
       2812;20220924;    3;   7.7;   2.5;    3;   2.0;   6;    1.617;   0;   7.5;  13.9;  994.52;   14.3;   85.54;   20.2;   10.4;    8.8;eor
       2812;20220925;    3;   7.2;   1.5;    3;   2.7;   6;    0.850;   0;   7.6;  13.6;  994.51;   13.2;   89.67;   16.4;   11.2;   10.1;eor
       2812;20220926;    3;  11.9;   4.0;    3;   6.2;   6;    2.567;   0;   7.6;  11.9;  989.00;   12.9;   80.63;   15.5;   10.6;    8.7;eor
       2812;20220927;    3;  12.4;   4.4;    3;  15.9;   6;    1.167;   0;   7.8;  10.7;  984.54;   10.7;   83.29;   13.1;    9.4;    8.7;eor
       2812;20220928;    3;  11.5;   3.0;    3;   0.0;   6;    0.000;   0;   7.9;  11.2;  981.64;   11.2;   84.75;   13.4;    8.8;    6.4;eor
       2812;20220929;    3;   4.2;   1.4;    3;   0.0;   6;    0.933;   0;   7.9;  10.7;  984.93;   10.9;   82.46;   14.8;    7.2;    5.5;eor
       2812;20220930;    3;   4.8;   1.4;    3;   2.0;   6;    5.550;   0;   4.3;  10.8;  993.13;   11.0;   83.25;   16.8;    7.1;    5.7;eor
       2812;20221001;    3;  15.6;   5.5;    3;   0.3;   6;    0.050;   0;   7.9;  12.0;  996.43;   12.5;   81.71;   14.7;    8.5;    7.3;eor
       2812;20221002;    3;  11.9;   3.6;    3;  32.2;   6;    0.450;   0;   7.9;  15.6; 1002.57;   15.7;   87.63;   19.8;   12.6;   12.5;eor
       2812;20221003;    3;   6.6;   2.5;    3;   0.0;   0;    5.050;   0;   6.7;  12.4; 1007.62;   12.0;   88.13;   16.8;    6.9;    4.3;eor
       2812;20221004;    3;   3.8;   1.0;    3;   0.0;   0;    6.900;   0;   4.8;  11.4; 1004.20;   10.9;   88.04;   19.4;    5.2;    3.9;eor
       2812;20221005;    3;  11.3;   2.9;    3;   0.0;   6;   10.417;   0;   2.5;  12.5; 1003.27;   15.9;   72.58;   25.3;    6.2;    4.5;eor
       2812;20221006;    3;   6.2;   2.3;    3;   0.0;   6;    3.983;   0;   6.8;  13.3; 1010.87;   15.1;   77.58;   18.4;   11.9;    9.3;eor
       2812;20221007;    3;   5.1;   1.4;    3;   0.0;   0;    9.533;   0;   7.9;  13.3; 1005.19;   15.5;   76.75;   21.4;   10.8;    9.4;eor
       2812;20221008;    3;   7.5;   2.1;    3;   0.0;   0;    7.350;   0;   5.2;  12.3; 1003.85;   13.7;   79.88;   18.8;    6.5;    4.5;eor
       2812;20221009;    3;   6.4;   2.2;    3;   0.0;   6;    7.250;   0;   2.8;  11.0; 1002.16;   11.6;   82.25;   19.5;    5.5;    3.1;eor
       2812;20221010;    3;   8.1;   2.4;    3;   0.2;   6;    8.033;   0;   5.6;  13.9;  999.85;   16.4;   75.46;   23.4;   10.0;    8.3;eor
       2812;20221011;    3;   6.8;   2.8;    3;   0.0;   0;    0.400;   0;   7.9;  13.6; 1004.79;   13.8;   85.75;   16.2;   10.6;    9.5;eor
       2812;20221012;    3;   3.7;   1.0;    3;   0.0;   0;    4.767;   0;   4.6;  12.7; 1004.48;   12.8;   86.67;   19.0;    8.3;    6.1;eor
       2812;20221013;    3;   5.8;   1.9;    3;   0.0;   6;    0.250;   0;   7.6;  13.4; 1001.81;   13.3;   87.67;   18.1;    7.0;    5.7;eor
       2812;20221014;    3;  10.8;   3.7;    3;   7.2;   6;    0.000;   0;   7.7;  15.2;  996.36;   15.4;   86.67;   18.1;   12.9;   12.2;eor
       2812;20221015;    3;  12.2;   4.8;    3;   0.2;   6;    0.167;   0;   7.8;  16.1;  993.90;   17.4;   81.42;   19.8;   14.4;   13.0;eor
       2812;20221016;    3;   4.7;   1.6;    3;   0.0;   6;    4.400;   0;   7.4;  15.8;  998.91;   17.6;   79.88;   24.5;   13.0;   11.1;eor
       2812;20221017;    3;   5.3;   1.6;    3;   0.0;   0;    9.467;   0;   5.3;  14.5; 1005.28;   17.2;   76.21;   25.9;   10.1;    7.9;eor
       2812;20221018;    1;   6.9;   2.0;    1;   0.0;   4;    5.750;   0;   4.6;  15.7; 1007.77;   17.6;   78.92;   23.4;   12.9;   10.7;eor
       2812;20221019;    1;   6.4;   2.2;    1;   0.2;   4;    2.200;   0;   7.9;  15.4; 1004.24;   14.3;   94.29;   19.3;   10.9;    9.3;eor
       2812;20221020;    1;   8.9;   1.2;    1;   7.6;   6;    0.017;   0;   7.9;  15.0;  997.62;   13.5;   96.21;   16.3;   10.3;    9.9;eor
       2812;20221021;    1;  12.3;   3.7;    1;  28.5;   6;    0.000;   0;   7.9;  15.9;  994.48;   15.4;   91.17;   17.1;   13.4;   12.7;eor
       2812;20221022;    1;   8.5;   2.5;    1;   0.0;   0;    8.700;   0;   5.6;  14.7;  998.09;   16.2;   80.58;   22.0;   12.2;   11.3;eor
       2812;20221023;    1;  11.6;   2.2;    1;   5.2;   6;    3.900;   0;   7.9;  14.3;  994.84;   16.6;   76.83;   22.3;   10.0;    8.6;eor
       2812;20221024;    1;  16.5;   4.1;    1;   9.9;   6;    1.933;   0;   6.6;  14.3;  996.01;   17.2;   73.79;   21.2;   10.4;    9.1;eor
       2812;20221025;    1;   5.7;   1.9;    1;   0.2;   6;    8.300;   0;   4.4;  12.8;  999.83;   14.6;   78.17;   21.2;    8.6;    7.4;eor
       2812;20221026;    1;   6.8;   1.8;    1;   0.0;   6;    3.667;   0;   6.7;  14.5; 1001.42;   15.8;   81.63;   23.1;   10.2;    7.7;eor
       2812;20221027;    1;   3.6;   1.4;    1;   0.0;   0;    8.550;   0;   4.0;  14.1; 1005.49;   14.9;   83.54;   23.2;    7.9;    6.7;eor
       2812;20221028;    1;   5.9;   1.9;    1;   0.0;   6;    4.067;   0;   7.7;  14.8; 1004.41;   17.6;   74.29;   25.9;   12.8;   10.6;eor
       2812;20221029;    1;   3.8;   1.2;    1;   0.0;   0;    6.683;   0;   6.8;  14.5; 1003.37;   15.8;   81.38;   22.7;    9.8;    7.6;eor
       2812;20221030;    1;   4.7;   1.7;    1;   0.0;   0;    6.933;   0;   8.0;  13.5; 1001.74;   14.6;   81.92;   22.6;    9.3;    7.3;eor
       2812;20221031;    1;   5.9;   1.1;    1;   2.8;   6;    1.017;   0;   8.0;  12.9; 1000.33;   12.1;   91.42;   17.5;    7.9;    6.4;eor
       2812;20221101;    1;  10.9;   2.8;    1;   0.1;   6;    2.333;   0;   6.5;  13.3; 1001.74;   13.8;   83.67;   18.7;    6.5;    4.0;eor
       2812;20221102;    1;   5.8;   1.8;    1;   0.0;   0;    5.067;   0;   7.0;  11.0; 1005.27;   11.5;   81.75;   17.2;    6.2;    3.6;eor
       2812;20221103;    1;   6.8;   2.0;    1;   8.9;   6;    0.583;   0;   7.8;  11.0;  993.90;    9.9;   89.42;   12.6;    5.4;    2.9;eor
       2812;20221104;    1;   7.5;   2.9;    1;   7.5;   6;    2.500;   0;   7.8;  10.4;  990.80;   10.8;   80.46;   13.5;    8.9;    7.8;eor
       2812;20221105;    1;   7.8;   1.7;    1;   0.0;   0;    1.433;   0;   7.5;   9.6; 1001.17;    8.5;   87.00;   12.3;    3.5;    1.6;eor
       2812;20221106;    1;  10.3;   2.7;    1;   0.1;   6;    3.983;   0;   6.3;   8.3;  998.09;    7.6;   79.96;   12.0;    1.9;    0.4;eor
       2812;20221107;    1;   9.0;   3.4;    1;   0.0;   0;    0.967;   0;   6.5;  10.7;  998.69;   12.1;   76.08;   16.8;    5.2;    3.1;eor
       2812;20221108;    1;   8.1;   2.2;    1;   5.1;   6;    2.500;   0;   8.0;   9.8;  995.05;   11.0;   76.67;   18.4;    4.5;    2.0;eor
       2812;20221109;    1;   9.9;   3.1;    1;  14.9;   6;    0.000;   0;   7.8;  13.5;  996.99;   13.0;   90.13;   15.4;   10.4;    8.6;eor
       2812;20221110;    1;   5.9;   1.6;    1;   0.0;   4;    8.133;   0;   4.5;  11.0; 1008.94;   10.0;   89.88;   15.0;    4.9;    2.4;eor
       2812;20221111;    1;   4.4;   1.4;    1;   0.1;   4;    3.900;   0;   7.7;   9.5; 1014.29;    6.9;   95.50;   11.0;    2.6;    1.9;eor
       2812;20221112;    1;   3.4;   1.2;    1;   0.1;   6;    0.000;   0;   8.0;   9.3; 1013.04;    6.1;   97.96;    7.3;    5.4;    5.8;eor
       2812;20221113;    1;   5.4;   1.9;    1;   0.1;   6;    0.000;   0;   8.0;   8.6; 1003.65;    5.8;   93.38;    6.9;    5.0;    5.3;eor
       2812;20221114;    1;   8.8;   2.3;    1;   0.1;   6;    0.000;   0;   7.9;   9.4;  996.07;    9.0;   82.04;   14.2;    3.9;    2.7;eor
       2812;20221115;    1;   6.5;   2.0;    1;   6.6;   6;    0.000;   0;   7.8;  11.6;  990.82;   11.7;   84.08;   14.1;    9.3;    7.3;eor
       2812;20221116;    1;   9.7;   3.3;    1;   0.0;   6;    6.033;   0;   7.1;  10.9;  984.55;   11.4;   81.13;   15.0;    8.4;    4.9;eor
       2812;20221117;    1;  12.9;   4.3;    1;  19.9;   6;    1.250;   0;   7.5;  10.4;  978.70;   12.0;   75.25;   15.1;    8.9;    6.7;eor
       2812;20221118;    1;   8.0;   3.3;    1;   1.9;   6;    1.483;   0;   7.6;  10.2;  986.31;    9.3;   86.67;   11.9;    7.7;    7.0;eor
       2812;20221119;    1;   7.1;   2.9;    1;   0.3;   6;    2.367;   0;   7.7;   9.3;  992.45;    8.2;   85.29;   11.1;    6.6;    6.0;eor
       2812;20221120;    1;  13.0;   4.4;    1;   6.5;   6;    0.633;   0;   7.6;   8.3;  994.09;    7.5;   81.00;   10.1;    6.0;    5.1;eor
       2812;20221121;    1;  10.8;   3.4;    1;   1.6;   6;    3.433;   0;  -999;   8.7;  985.84;    7.8;   82.46;   10.6;    6.3;    4.7;eor
       2812;20221122;    1;  12.4;   4.4;    1;   0.7;   6;    0.433;   0;  -999;   8.5;  982.17;    7.9;   79.96;    9.1;    6.3;    5.5;eor
       2812;20221123;    1;   8.4;   2.6;    1;   2.4;   6;    6.000;   0;  -999;   8.2;  985.87;    7.8;   77.83;   11.9;    2.5;   -0.3;eor
       2812;20221124;    1;   8.8;   3.1;    1;   4.2;   6;    3.667;   0;  -999;   9.1;  996.14;    8.3;   83.79;   12.6;    1.6;   -0.1;eor
       2812;20221125;    1;   5.8;   2.0;    1;   1.2;   6;    1.383;   0;  -999;   9.1; 1001.34;    7.4;   87.88;   11.8;    3.7;    2.2;eor
       2812;20221126;    1;   5.3;   1.4;    1;   0.0;   0;    5.567;   0;  -999;   9.0; 1011.88;    6.6;   92.71;   10.3;    4.9;    3.7;eor
       2812;20221127;    1;   5.3;   1.8;    1;   0.0;   0;    0.000;   0;  -999;   7.9; 1004.61;    5.1;   90.21;    6.9;    2.9;    2.1;eor
       2812;20221128;    1;   6.2;   1.7;    1;   3.2;   6;    0.000;   0;  -999;   9.3;  995.35;    7.1;   91.21;   10.1;    3.6;    2.7;eor
       2812;20221129;    1;   4.6;   1.6;    1;   1.4;   6;    0.000;   0;  -999;   9.8;  998.85;    7.4;   94.92;    8.5;    5.8;    4.7;eor
       2812;20221130;    1;   8.4;   3.1;    1;   0.0;   6;    0.000;   0;  -999;   9.4; 1002.17;    7.2;   92.54;    8.2;    5.7;    5.5;eor
       2812;20221201;    1;   7.2;   3.6;    1;   0.0;   6;    0.000;   0;  -999;   6.9; 1003.91;    4.0;   85.21;    5.7;    3.2;    3.0;eor
       2812;20221202;    1;   5.6;   2.8;    1;   0.1;   6;    0.000;   0;  -999;   7.4; 1000.43;    3.7;   93.00;    4.2;    2.2;    2.4;eor
       2812;20221203;    1;   5.5;   2.8;    1;   0.0;   0;    0.000;   0;  -999;   6.5;  997.40;    1.7;   94.00;    3.2;   -1.2;   -2.7;eor
       2812;20221204;    1;   4.2;   1.4;    1;   3.9;   6;    0.000;   0;  -999;   6.5;  994.99;    1.8;   93.71;    3.2;   -0.3;   -0.3;eor
       2812;20221205;    1;   7.0;   2.2;    1;   0.0;   6;    0.333;   0;  -999;   7.2; 1000.03;    4.8;   83.67;    8.0;    2.8;    2.2;eor
       2812;20221206;    1;   5.2;   1.5;    1;   0.0;   6;    0.000;   0;  -999;   7.1; 1000.43;    4.0;   88.00;    4.7;    3.3;    2.8;eor
       2812;20221207;    1;   4.9;   1.3;    1;   0.0;   6;    1.050;   0;  -999;   6.7;  998.89;    3.4;   86.54;    6.3;    0.1;   -2.3;eor
       2812;20221208;    1;   4.8;   1.5;    1;   0.0;   0;    1.733;   0;  -999;   5.5;  992.09;    0.6;   86.58;    4.8;   -3.4;   -5.7;eor
       2812;20221209;    1;   1.9;   0.6;    1;   0.0;   8;    0.000;   0;  -999;   5.3;  985.74;   -1.2;   93.92;    1.1;   -4.9;   -6.0;eor
       2812;20221210;    1;   6.0;   1.9;    1;   0.9;   8;    0.000;   0;  -999;   5.9;  990.12;    0.5;   92.71;    1.2;   -2.2;   -3.7;eor
       2812;20221211;    1;   5.8;   2.0;    1;   0.0;   0;    0.083;   0;  -999;   4.8;  992.84;   -1.7;   89.79;   -0.5;   -3.4;   -4.0;eor
       2812;20221212;    1;   4.1;   1.2;    1;   0.0;   0;    4.967;   0;  -999;   4.1;  993.56;   -3.0;   84.63;   -0.2;   -6.9;   -8.3;eor
       2812;20221213;    1;   4.8;   2.0;    1;   0.1;   8;    1.333;   0;  -999;   4.0;  989.17;   -4.6;   91.17;   -2.3;   -7.5;   -7.1;eor
       2812;20221214;    1;   4.2;   1.7;    1;   9.0;   8;    0.000;   0;  -999;   5.2;  983.50;   -1.3;   92.79;   -0.5;   -2.4;   -2.3;eor
       2812;20221215;    1;   7.3;   3.5;    1;   0.4;   8;    0.000;   4;  -999;   5.0;  986.80;   -1.5;   91.88;   -0.8;   -2.1;   -2.3;eor
       2812;20221216;    1;   6.9;   2.4;    1;   0.0;   0;    5.417;   5;  -999;   4.0;  994.05;   -3.8;   87.13;   -1.7;   -8.1;  -13.8;eor
       2812;20221217;    1;   3.9;   1.3;    1;   0.0;   7;    0.000;   4;  -999;   3.3; 1007.18;   -7.2;   93.33;   -5.7;  -10.0;  -13.9;eor
       2812;20221218;    1;   3.5;   1.4;    1;   0.1;   8;    0.000;   4;  -999;   3.4; 1010.18;   -7.0;   91.79;   -3.5;   -9.2;   -9.1;eor
       2812;20221219;    1;   4.4;   1.5;    1;   0.0;   6;    1.567;   3;  -999;   6.1; 1005.75;    1.0;   92.42;    4.4;   -3.5;   -3.0;eor
       2812;20221220;    1;   7.2;   1.7;    1;   8.5;   6;    0.200;   1;  -999;   8.1;  999.68;    6.2;   85.96;   13.2;    1.1;    0.6;eor
       2812;20221221;    1;  13.2;   5.0;    1;   4.0;   6;    1.583;   0;  -999;  11.4;  996.35;   11.7;   82.58;   13.9;   10.4;    9.1;eor
       2812;20221222;    1;  16.3;   6.6;    1;   6.9;   6;    0.000;   0;   7.7;  10.8;  992.67;   11.7;   78.25;   13.0;   10.5;    9.2;eor
       2812;20221223;    1;  16.0;   5.0;    1;   7.0;   6;    0.000;   0;   7.7;  13.0;  991.10;   13.2;   85.67;   15.1;   11.8;   10.9;eor
       2812;20221224;    1;   8.4;   3.0;    1;   0.0;   6;    0.317;   0;   7.8;  10.5;  998.50;   11.5;   77.79;   13.2;    8.6;    7.8;eor
       2812;20221225;    1;   8.9;   3.0;    1;   0.0;   0;    3.917;   0;   7.8;  10.7;  997.73;   11.2;   80.83;   14.0;    8.4;    7.0;eor
       2812;20221226;    1;  10.3;   4.2;    1;   5.8;   6;    0.000;   0;   7.7;  10.6; 1001.51;   11.4;   78.29;   14.1;    6.4;    4.7;eor
       2812;20221227;    1;   7.9;   1.9;    1;   0.0;   0;    2.117;   0;   5.5;   7.1; 1010.12;    4.5;   84.79;    8.5;   -0.7;   -1.7;eor
       2812;20221228;    1;  12.6;   4.9;    1;   0.0;   0;    2.200;   0;   7.9;   7.5; 1000.80;    9.1;   65.46;   12.8;    0.9;   -0.9;eor
       2812;20221229;    1;  14.2;   5.5;    1;   8.3;   6;    0.717;   0;   7.8;   9.7;  994.69;   11.5;   71.88;   13.9;    8.2;    7.4;eor
